MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,ScreenPorch,SaleCondition,YrSold,0,1
60,RL,70.0,IR1,Lvl,Inside,Mitchel,5.0,7.0,1969.0,Gable,VinylSd,Gd,CBlock,TA,Gd,BLQ,Ex,Y,784.0,848.0,1632.0,0.0,1.0,TA,7.0,Typ,1.0,TA,RFn,2.0,898.0,Y,0.0,0.0,Normal,2009.0,12.04129388996727,169616.26332130827
60,RL,72.0,IR1,Lvl,Inside,Gilbert,6.0,5.0,1998.0,Gable,VinylSd,TA,PConc,TA,No,BLQ,Ex,Y,926.0,678.0,1604.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,470.0,Y,0.0,0.0,Normal,2008.0,12.149484477490452,188996.63270179598
60,RL,65.0,Reg,Lvl,Inside,Gilbert,6.0,5.0,1996.0,Gable,VinylSd,TA,PConc,Gd,No,ALQ,Gd,Y,680.0,790.0,1470.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,420.0,Y,192.0,0.0,Normal,2008.0,12.113588786338768,182332.7851677272
60,RL,59.0,IR1,Lvl,Inside,Gilbert,6.0,5.0,1998.0,Gable,VinylSd,TA,PConc,Gd,Gd,GLQ,Ex,Y,926.0,678.0,1604.0,0.0,1.0,TA,7.0,Typ,0.0,,Fin,2.0,472.0,Y,100.0,0.0,Normal,2008.0,12.049106769783705,170946.64509066494
60,RL,,IR2,Lvl,Corner,Gilbert,6.0,5.0,1996.0,Gable,HdBoard,TA,PConc,Gd,No,Rec,Gd,Y,916.0,720.0,1636.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,386.0,Y,168.0,0.0,Normal,2008.0,12.499044989264128,268081.1438603754
20,RL,53.0,IR1,Lvl,Inside,Gilbert,5.0,5.0,1997.0,Gable,HdBoard,Gd,PConc,Gd,No,GLQ,Gd,Y,1384.0,0.0,1384.0,1.0,0.0,Gd,7.0,Typ,0.0,,Unf,2.0,404.0,Y,0.0,0.0,Normal,2008.0,12.232754135819597,205408.1256497743
120,RL,45.0,IR1,Lvl,Corner,StoneBr,8.0,5.0,1997.0,Gable,CemntBd,Gd,PConc,Ex,Mn,GLQ,Ex,Y,1682.0,0.0,1682.0,1.0,1.0,Gd,6.0,Min1,1.0,TA,Fin,2.0,528.0,Y,0.0,0.0,Normal,2008.0,12.048198211854185,170791.40069568518
120,RL,39.0,IR1,HLS,Inside,StoneBr,8.0,5.0,1992.0,Gable,HdBoard,Gd,PConc,Gd,Mn,Unf,Ex,Y,1280.0,0.0,1280.0,0.0,0.0,Gd,5.0,Typ,0.0,,RFn,2.0,506.0,Y,0.0,144.0,Normal,2008.0,12.137802699007489,186801.66144966654
60,RL,73.0,IR1,Lvl,Corner,Gilbert,6.0,5.0,1998.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Gd,Y,932.0,701.0,1633.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,460.0,Y,0.0,0.0,Family,2008.0,12.371342481855962,235942.28095156813
60,RL,,Reg,Lvl,FR3,Gilbert,6.0,5.0,1991.0,Gable,HdBoard,TA,PConc,Gd,No,ALQ,Gd,Y,851.0,858.0,1709.0,1.0,1.0,Gd,7.0,Typ,0.0,,Fin,2.0,416.0,Y,0.0,0.0,Normal,2008.0,12.723973022028105,335699.9459724391
120,RL,65.0,IR1,HLS,Inside,StoneBr,8.0,5.0,1989.0,Gable,HdBoard,Gd,PConc,Gd,Gd,GLQ,Gd,Y,1337.0,0.0,1337.0,1.0,0.0,Gd,5.0,Typ,1.0,TA,RFn,2.0,462.0,Y,0.0,0.0,Normal,2008.0,12.772274376474508,352312.68730719376
60,RL,101.0,IR1,HLS,Corner,StoneBr,8.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1168.0,1332.0,2500.0,0.0,1.0,Ex,9.0,Typ,1.0,Gd,Fin,3.0,683.0,Y,192.0,0.0,Normal,2008.0,11.861009070103709,141635.06589760433
20,RL,53.0,IR1,HLS,CulDSac,StoneBr,9.0,5.0,2004.0,Hip,VinylSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1884.0,0.0,1884.0,1.0,0.0,Ex,7.0,Typ,1.0,Gd,Fin,3.0,670.0,Y,214.0,0.0,Normal,2008.0,12.630471396354807,305734.20622068207
20,RL,,IR1,Bnk,FR2,Gilbert,6.0,2.0,1952.0,Hip,BrkFace,TA,CBlock,TA,No,Unf,TA,Y,1474.0,0.0,1474.0,0.0,0.0,TA,7.0,Min2,2.0,Gd,Unf,2.0,495.0,Y,0.0,0.0,Normal,2008.0,11.982818320809061,159982.2772365191
120,RL,60.0,Reg,HLS,Inside,StoneBr,9.0,5.0,2007.0,Hip,MetalSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1710.0,0.0,1710.0,1.0,0.0,Ex,6.0,Typ,1.0,Gd,RFn,2.0,557.0,Y,156.0,0.0,Normal,2008.0,12.403505040471252,243654.14018460782
20,RL,,IR1,Lvl,Inside,Gilbert,6.0,5.0,1950.0,Hip,AsbShng,TA,CBlock,TA,No,Unf,Gd,Y,1488.0,0.0,1488.0,0.0,1.0,TA,6.0,Typ,1.0,TA,RFn,2.0,738.0,Y,0.0,0.0,Family,2008.0,12.12874118123017,185116.60100635455
20,RL,63.0,IR1,Lvl,Inside,NWAmes,7.0,6.0,1988.0,Gable,Plywood,Gd,CBlock,Gd,Mn,GLQ,Ex,Y,1688.0,0.0,1688.0,1.0,0.0,Ex,6.0,Typ,1.0,Ex,RFn,2.0,528.0,Y,0.0,141.0,Normal,2008.0,12.383179860374277,238751.8149918717
20,RL,,IR1,Lvl,Inside,NWAmes,7.0,7.0,1983.0,Gable,WdShing,Gd,CBlock,Gd,Mn,GLQ,TA,Y,1260.0,0.0,1260.0,1.0,0.0,TA,6.0,Typ,0.0,,Unf,2.0,598.0,Y,152.0,0.0,Normal,2008.0,12.259216779683085,210916.32707925822
20,RL,56.0,IR1,Lvl,CulDSac,NWAmes,7.0,5.0,1978.0,Hip,Plywood,Gd,CBlock,Gd,No,GLQ,TA,Y,2064.0,0.0,2064.0,1.0,0.0,Gd,7.0,Typ,2.0,Fa,Fin,2.0,550.0,Y,200.0,0.0,Normal,2008.0,12.04331359162111,169959.18375076604
20,RL,85.0,Reg,Lvl,Inside,NWAmes,7.0,5.0,1979.0,Hip,Plywood,Gd,CBlock,Gd,No,ALQ,TA,Y,1782.0,0.0,1782.0,0.0,0.0,Gd,6.0,Typ,1.0,TA,Fin,2.0,551.0,Y,467.0,0.0,Normal,2008.0,12.20175730975179,199138.79238080807
20,RL,90.0,Reg,Lvl,Corner,NWAmes,6.0,5.0,1976.0,Hip,HdBoard,TA,PConc,Gd,No,ALQ,TA,Y,1211.0,0.0,1211.0,1.0,0.0,Gd,6.0,Typ,1.0,Po,Fin,2.0,461.0,Y,0.0,0.0,Normal,2008.0,11.862559309481306,141854.8044336659
60,RL,80.0,Reg,Lvl,Inside,NWAmes,7.0,6.0,1988.0,Gable,HdBoard,TA,CBlock,Gd,Mn,Unf,TA,Y,1277.0,767.0,2044.0,0.0,1.0,TA,7.0,Min1,1.0,TA,Unf,2.0,489.0,Y,28.0,0.0,Normal,2008.0,12.616516292079817,301497.28558674664
60,RL,75.0,Reg,Lvl,Inside,NWAmes,5.0,6.0,1969.0,Gable,VinylSd,TA,CBlock,TA,No,BLQ,Gd,Y,720.0,588.0,1308.0,0.0,1.0,TA,7.0,Typ,0.0,,Unf,2.0,484.0,Y,0.0,0.0,Normal,2008.0,11.961701151787121,156639.32551318104
60,RL,,IR1,Lvl,Corner,NWAmes,7.0,7.0,1978.0,Mansard,Plywood,Gd,PConc,Gd,No,ALQ,Ex,Y,1420.0,1420.0,2840.0,0.0,1.0,Gd,8.0,Min2,2.0,Gd,Fin,4.0,1314.0,Y,0.0,208.0,Normal,2008.0,12.535621709694682,278068.20649785595
20,RL,80.0,Reg,Lvl,Inside,NWAmes,6.0,5.0,1976.0,Gable,HdBoard,TA,CBlock,TA,No,Unf,TA,Y,1444.0,0.0,1444.0,0.0,0.0,TA,5.0,Typ,1.0,Gd,Unf,2.0,473.0,Y,0.0,0.0,Normal,2008.0,11.905764316497754,148117.9680253046
60,RL,,IR1,Lvl,FR3,NWAmes,8.0,5.0,1996.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1236.0,1104.0,2340.0,1.0,1.0,Gd,9.0,Typ,1.0,Gd,RFn,3.0,787.0,Y,192.0,0.0,Normal,2008.0,11.628174173814612,112215.249211837
90,RL,60.0,Reg,Lvl,FR2,NAmes,5.0,5.0,1974.0,Gable,VinylSd,TA,CBlock,Gd,Mn,Unf,TA,Y,896.0,896.0,1792.0,0.0,2.0,TA,8.0,Typ,0.0,,Unf,2.0,480.0,Y,0.0,0.0,Normal,2008.0,11.677334855915598,117869.67641134182
20,RL,68.0,Reg,Lvl,FR2,NAmes,4.0,6.0,1969.0,Gable,HdBoard,TA,CBlock,Gd,Mn,Rec,TA,Y,936.0,0.0,936.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,288.0,Y,16.0,0.0,Normal,2008.0,11.4482365100981,93735.8978981278
20,RL,63.0,Reg,Lvl,Inside,NAmes,5.0,5.0,1971.0,Hip,MetalSd,TA,CBlock,Gd,No,Rec,TA,Y,864.0,0.0,864.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,576.0,Y,0.0,0.0,Normal,2008.0,11.51302888066183,100010.34210391885
160,RM,21.0,Reg,Lvl,Inside,BrDale,6.0,5.0,1973.0,Gable,HdBoard,TA,CBlock,TA,No,LwQ,TA,Y,483.0,504.0,987.0,0.0,1.0,TA,5.0,Typ,0.0,,Unf,1.0,264.0,Y,52.0,0.0,Normal,2008.0,11.530569500681954,101780.06112289109
160,RM,21.0,Reg,Lvl,Inside,BrDale,6.0,6.0,1972.0,Gable,HdBoard,TA,CBlock,TA,No,LwQ,Gd,Y,483.0,504.0,987.0,0.0,1.0,TA,5.0,Typ,0.0,,Unf,1.0,352.0,Y,411.0,0.0,Normal,2008.0,11.975968805384356,158890.2204603368
160,RM,21.0,Reg,Lvl,Inside,BrDale,5.0,5.0,1972.0,Gable,HdBoard,TA,CBlock,TA,No,Rec,TA,Y,630.0,672.0,1302.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,1.0,264.0,Y,0.0,0.0,Normal,2008.0,11.916019756034135,149644.7986684224
160,RL,24.0,Reg,Lvl,FR2,NPkVill,6.0,6.0,1975.0,Gable,Plywood,TA,CBlock,Gd,No,ALQ,Gd,Y,855.0,601.0,1456.0,0.0,1.0,TA,7.0,Typ,0.0,,RFn,2.0,460.0,Y,0.0,0.0,Normal,2008.0,12.51538423805599,272497.36901717714
120,RL,24.0,Reg,Lvl,Inside,NPkVill,7.0,6.0,1977.0,Gable,Plywood,TA,CBlock,Gd,No,ALQ,Fa,Y,1055.0,0.0,1055.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,2.0,440.0,Y,0.0,0.0,Normal,2008.0,12.850930245784058,381143.1273052884
20,RL,98.0,Reg,Lvl,Inside,NridgHt,8.0,5.0,2007.0,Hip,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,1582.0,0.0,1582.0,1.0,0.0,Gd,7.0,Typ,0.0,,Fin,3.0,905.0,Y,209.0,0.0,Partial,2008.0,12.767720547057124,350711.962906781
20,RL,105.0,Reg,Lvl,Inside,NridgHt,8.0,5.0,2007.0,Hip,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,2464.0,0.0,2464.0,1.0,1.0,Ex,9.0,Typ,1.0,Ex,Fin,3.0,650.0,Y,358.0,0.0,Normal,2008.0,12.836183199786763,375563.6337161656
20,RL,104.0,IR1,Lvl,Inside,NridgHt,9.0,5.0,2007.0,Hip,VinylSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1950.0,0.0,1950.0,1.0,0.0,Ex,7.0,Typ,1.0,Gd,Fin,3.0,706.0,Y,156.0,0.0,Normal,2008.0,13.034208848551426,457809.6880893762
60,RL,108.0,Reg,Lvl,Inside,NridgHt,9.0,5.0,2006.0,Hip,VinylSd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1850.0,898.0,2748.0,1.0,1.0,Ex,9.0,Typ,1.0,Gd,Fin,3.0,850.0,Y,212.0,0.0,Abnorml,2008.0,12.784044409411656,356483.918852756
60,RL,96.0,Reg,Lvl,Inside,NridgHt,10.0,5.0,2006.0,Hip,CemntBd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,1632.0,1158.0,2790.0,1.0,1.0,Ex,10.0,Typ,1.0,Ex,Fin,4.0,1150.0,Y,30.0,192.0,Normal,2008.0,12.574289187413596,289030.98833345855
60,RL,102.0,IR1,Lvl,Inside,NridgHt,9.0,5.0,2005.0,Gable,CemntBd,Gd,PConc,Ex,Av,GLQ,Ex,Y,1414.0,917.0,2331.0,1.0,1.0,Ex,9.0,Typ,1.0,Gd,Fin,3.0,1003.0,Y,192.0,0.0,Normal,2008.0,12.674742010668025,319573.3202005481
60,RL,74.0,Reg,Lvl,Inside,NridgHt,8.0,5.0,2007.0,Hip,VinylSd,Ex,PConc,Gd,Av,GLQ,Ex,Y,948.0,1140.0,2088.0,0.0,1.0,Gd,10.0,Typ,1.0,Gd,Fin,3.0,656.0,Y,100.0,0.0,Normal,2008.0,12.996880510859738,441035.4386098038
60,RL,85.0,IR1,Lvl,Inside,NridgHt,8.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,1170.0,1162.0,2332.0,1.0,1.0,Ex,9.0,Typ,1.0,Gd,Fin,3.0,756.0,Y,224.0,0.0,Normal,2008.0,12.516507966826644,272803.7542653874
20,RL,106.0,Reg,HLS,Inside,NridgHt,10.0,5.0,2003.0,Hip,MetalSd,Ex,PConc,Ex,Gd,GLQ,Ex,Y,2470.0,0.0,2470.0,2.0,1.0,Ex,7.0,Typ,2.0,Gd,Fin,3.0,789.0,Y,154.0,216.0,Normal,2008.0,12.714238897655463,332448.05378517206
20,RL,92.0,IR1,Lvl,Corner,NridgHt,8.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Y,1575.0,0.0,1575.0,1.0,0.0,Gd,7.0,Typ,1.0,TA,Fin,3.0,732.0,Y,216.0,0.0,Normal,2008.0,12.724722272757027,335951.56365225225
60,RL,130.0,Reg,Lvl,Inside,NridgHt,8.0,5.0,2002.0,Gable,VinylSd,Gd,PConc,Ex,Mn,GLQ,Ex,Y,1515.0,1134.0,2649.0,1.0,1.0,Gd,10.0,Typ,1.0,TA,Fin,3.0,746.0,Y,0.0,0.0,Normal,2008.0,12.684616581209324,322744.60124466947
60,RL,112.0,IR1,Lvl,Corner,NridgHt,8.0,5.0,2003.0,Gable,VinylSd,Gd,PConc,Ex,Gd,Unf,Ex,Y,1804.0,886.0,2690.0,0.0,1.0,Gd,9.0,Typ,1.0,Gd,Fin,3.0,795.0,Y,268.0,0.0,Normal,2008.0,12.30861363565319,221596.5434653779
120,RL,58.0,IR1,Lvl,Inside,NridgHt,9.0,5.0,2008.0,Hip,MetalSd,Ex,PConc,Gd,No,GLQ,Ex,Y,1866.0,0.0,1866.0,1.0,0.0,Ex,7.0,Typ,1.0,Gd,Fin,3.0,870.0,Y,0.0,0.0,Partial,2008.0,12.695469635341713,326266.44267135503
120,RL,135.0,IR3,Lvl,Corner,NridgHt,7.0,5.0,2005.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1367.0,0.0,1367.0,0.0,0.0,Gd,6.0,Typ,1.0,Gd,RFn,2.0,484.0,Y,0.0,0.0,Normal,2008.0,12.363685749479636,234142.63255523948
120,RL,89.0,IR1,Lvl,Inside,NridgHt,9.0,5.0,2008.0,Hip,MetalSd,Ex,PConc,Ex,No,GLQ,Ex,Y,1800.0,0.0,1800.0,1.0,0.0,Ex,6.0,Typ,1.0,Gd,RFn,3.0,944.0,Y,210.0,0.0,Partial,2008.0,12.324976491594478,225252.323718893
120,RL,48.0,Reg,Lvl,Inside,NridgHt,8.0,5.0,2007.0,Hip,MetalSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1342.0,0.0,1342.0,1.0,0.0,Gd,6.0,Typ,1.0,Gd,Fin,2.0,550.0,Y,0.0,0.0,Normal,2008.0,12.14536875845162,188220.3741890425
120,RL,48.0,Reg,Lvl,Inside,NridgHt,8.0,5.0,2007.0,Hip,MetalSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1342.0,0.0,1342.0,0.0,0.0,Gd,6.0,Typ,1.0,Gd,RFn,2.0,550.0,Y,0.0,0.0,Normal,2008.0,12.400536455032489,242931.90459138577
160,RL,36.0,Reg,Lvl,Inside,NridgHt,7.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,764.0,862.0,1626.0,0.0,1.0,Gd,6.0,Typ,0.0,,RFn,2.0,474.0,Y,0.0,0.0,Normal,2008.0,12.306072752507774,221034.20726083728
120,RL,,Reg,Lvl,Inside,Blmngtn,7.0,5.0,2003.0,Gable,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,1455.0,0.0,1455.0,1.0,0.0,Gd,6.0,Typ,1.0,TA,Fin,3.0,644.0,Y,156.0,144.0,Normal,2008.0,12.171580688453439,193219.2219784245
120,RM,,Reg,Lvl,Inside,Blmngtn,7.0,5.0,2004.0,Hip,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1576.0,0.0,1576.0,1.0,0.0,Gd,7.0,Typ,1.0,TA,RFn,3.0,668.0,Y,143.0,0.0,Normal,2008.0,12.08692988223713,177536.21268873126
20,RL,53.0,Reg,Lvl,Inside,Blmngtn,7.0,5.0,2008.0,Gable,WdShing,Gd,PConc,Gd,Gd,Unf,Ex,Y,1246.0,0.0,1246.0,0.0,0.0,Gd,5.0,Typ,1.0,Gd,Fin,2.0,428.0,Y,100.0,0.0,Partial,2008.0,12.186054756715487,196036.22777423362
60,RL,80.0,IR1,Lvl,Inside,Gilbert,6.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,813.0,702.0,1515.0,0.0,1.0,Gd,8.0,Typ,1.0,Gd,Fin,2.0,393.0,Y,0.0,0.0,Normal,2008.0,12.24012139857945,206927.0094223964
60,RL,,IR1,Lvl,Inside,Gilbert,7.0,5.0,2003.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,840.0,880.0,1720.0,0.0,1.0,Gd,7.0,Typ,1.0,Gd,Fin,2.0,400.0,Y,138.0,0.0,Normal,2008.0,12.395475802775744,241705.6162267931
60,RL,,IR1,Lvl,Inside,Gilbert,7.0,5.0,2003.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,847.0,1139.0,1986.0,0.0,1.0,Gd,9.0,Typ,1.0,Gd,Fin,2.0,434.0,Y,120.0,0.0,Normal,2008.0,12.291684103348976,217876.59496558266
120,RL,55.0,IR1,Lvl,Inside,NridgHt,7.0,6.0,2008.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1358.0,0.0,1358.0,1.0,0.0,Gd,6.0,Typ,1.0,Gd,RFn,2.0,484.0,Y,192.0,0.0,Partial,2008.0,12.08843693428652,177803.97071386734
60,RL,71.0,IR1,Lvl,Inside,Gilbert,7.0,5.0,2001.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,1008.0,884.0,1892.0,0.0,1.0,TA,8.0,Typ,1.0,TA,RFn,2.0,431.0,Y,108.0,0.0,Normal,2008.0,12.338893583721559,228409.0966582531
60,RL,,Reg,Lvl,Inside,Gilbert,7.0,5.0,2002.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,707.0,707.0,1414.0,0.0,1.0,Gd,6.0,Typ,1.0,Gd,Fin,2.0,403.0,Y,100.0,0.0,Normal,2008.0,12.125561495436164,184528.9231904395
60,RL,41.0,IR1,Lvl,FR2,Gilbert,7.0,5.0,2000.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1037.0,1285.0,2322.0,0.0,1.0,TA,8.0,Typ,1.0,TA,Fin,2.0,400.0,Y,144.0,0.0,Normal,2008.0,12.44441818817689,253829.5323415598
60,RL,77.0,IR1,Lvl,Inside,Gilbert,7.0,5.0,1999.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,873.0,778.0,1651.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,450.0,Y,0.0,0.0,Normal,2008.0,12.663070761377304,315865.18171103887
75,RL,84.0,Reg,Lvl,Inside,NoRidge,8.0,5.0,1997.0,Hip,HdBoard,Gd,PConc,Gd,No,Unf,Ex,Y,1182.0,1017.0,2199.0,0.0,1.0,Gd,9.0,Typ,1.0,TA,Fin,2.0,516.0,Y,0.0,0.0,Normal,2008.0,12.627243572204685,304748.94095328095
60,RL,,Reg,Lvl,FR2,NoRidge,9.0,5.0,2000.0,Hip,VinylSd,Gd,PConc,Ex,Mn,Unf,Ex,Y,1533.0,639.0,2172.0,0.0,1.0,Ex,8.0,Typ,1.0,TA,RFn,3.0,687.0,Y,162.0,0.0,Normal,2008.0,12.536512012987028,278315.88177429495
20,RL,136.0,IR1,Lvl,Inside,NoRidge,8.0,5.0,1998.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,2006.0,0.0,2006.0,1.0,0.0,Gd,5.0,Typ,1.0,TA,Fin,3.0,938.0,Y,144.0,0.0,Normal,2008.0,12.683483059146777,322378.9703830639
60,RL,97.0,IR1,Lvl,CulDSac,NoRidge,7.0,5.0,1997.0,Gable,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,1064.0,1061.0,2125.0,1.0,1.0,Gd,12.0,Typ,2.0,TA,RFn,2.0,576.0,Y,168.0,0.0,Normal,2008.0,12.579768229015421,290618.94741716643
60,RL,,IR1,Lvl,CulDSac,NoRidge,8.0,7.0,1995.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1251.0,1250.0,2501.0,0.0,1.0,Gd,9.0,Typ,1.0,TA,RFn,3.0,751.0,Y,192.0,0.0,Normal,2008.0,12.402679773859656,243453.14350726746
60,RL,91.0,Reg,Lvl,Inside,NoRidge,7.0,5.0,1994.0,Hip,VinylSd,Gd,PConc,Gd,Av,BLQ,Ex,Y,1108.0,1089.0,2197.0,1.0,1.0,Gd,9.0,Typ,1.0,Gd,Fin,3.0,783.0,Y,385.0,0.0,Normal,2008.0,12.435379665296093,251545.62542672927
20,RL,74.0,IR1,Lvl,Inside,Somerst,7.0,5.0,2006.0,Gable,VinylSd,Gd,PConc,Ex,No,GLQ,Gd,Y,1578.0,0.0,1578.0,1.0,0.0,Gd,7.0,Typ,1.0,Gd,Unf,3.0,642.0,Y,0.0,0.0,Normal,2008.0,12.561031448778,285224.3802961461
60,RL,73.0,Reg,Lvl,Inside,Somerst,8.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1341.0,520.0,1861.0,0.0,0.0,Gd,7.0,Typ,1.0,Gd,RFn,3.0,851.0,Y,144.0,0.0,Normal,2008.0,12.381324161900771,238309.17444396284
60,RL,80.0,Reg,Lvl,Inside,Somerst,8.0,5.0,2008.0,Hip,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,955.0,919.0,1874.0,1.0,1.0,Gd,8.0,Typ,1.0,Gd,Fin,3.0,880.0,Y,168.0,0.0,Partial,2008.0,12.31395370184596,222783.04886469612
20,RL,87.0,Reg,Lvl,Corner,Somerst,8.0,5.0,2007.0,Hip,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Y,1460.0,0.0,1460.0,0.0,0.0,Gd,6.0,Typ,1.0,Gd,Fin,2.0,480.0,Y,0.0,0.0,Normal,2008.0,12.446857136936538,254449.36512757392
20,FV,72.0,Reg,Lvl,Inside,Somerst,8.0,5.0,2008.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1372.0,0.0,1372.0,0.0,0.0,Gd,6.0,Typ,0.0,,RFn,2.0,588.0,Y,192.0,0.0,Partial,2008.0,12.244274884468169,207788.26520473772
20,FV,85.0,Reg,Lvl,Inside,Somerst,8.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,1660.0,0.0,1660.0,0.0,0.0,Gd,7.0,Typ,1.0,Gd,Fin,3.0,660.0,Y,133.0,0.0,Normal,2008.0,12.14116371889487,187430.56183010893
20,FV,62.0,Reg,Lvl,Inside,Somerst,7.0,5.0,2008.0,Gable,CemntBd,Gd,PConc,Gd,No,GLQ,Ex,Y,1218.0,0.0,1218.0,1.0,0.0,Gd,6.0,Typ,0.0,,Fin,2.0,462.0,Y,168.0,0.0,Partial,2008.0,12.125210754053526,184464.21260978564
60,RL,68.0,Reg,Lvl,Inside,SawyerW,6.0,5.0,2003.0,Gable,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Y,835.0,861.0,1696.0,1.0,1.0,Gd,7.0,Typ,0.0,,RFn,2.0,542.0,Y,143.0,0.0,Normal,2008.0,11.906169718673281,148178.0275450842
60,RL,67.0,Reg,Lvl,FR2,SawyerW,7.0,5.0,2004.0,Gable,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Y,835.0,828.0,1663.0,0.0,1.0,Gd,8.0,Typ,0.0,,RFn,2.0,478.0,Y,168.0,0.0,Normal,2008.0,12.00833223680126,164116.56832690994
20,RL,63.0,Reg,Lvl,Inside,SawyerW,6.0,5.0,2006.0,Gable,VinylSd,TA,PConc,Gd,No,GLQ,Ex,Y,1175.0,0.0,1175.0,1.0,0.0,Gd,6.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Normal,2008.0,12.053761150832315,171744.1504230375
20,RL,81.0,Reg,Lvl,Corner,SawyerW,7.0,5.0,2007.0,Gable,VinylSd,Gd,PConc,Gd,Mn,Unf,Ex,Y,1162.0,0.0,1162.0,0.0,0.0,Gd,6.0,Typ,0.0,,Fin,2.0,483.0,Y,0.0,0.0,Normal,2008.0,12.090085858648713,178097.39786597746
60,RL,65.0,IR1,Lvl,Inside,SawyerW,6.0,5.0,1995.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,754.0,855.0,1609.0,0.0,1.0,Gd,6.0,Typ,0.0,,RFn,2.0,525.0,Y,0.0,0.0,Normal,2008.0,12.208220205636783,200429.97355309295
60,RL,50.0,IR1,Lvl,Inside,SawyerW,6.0,5.0,1994.0,Gable,HdBoard,Gd,PConc,Gd,No,GLQ,Ex,Y,886.0,794.0,1680.0,0.0,1.0,Gd,7.0,Typ,0.0,,RFn,2.0,474.0,Y,144.0,0.0,Normal,2008.0,12.110943158231038,181851.03796928417
60,RL,43.0,IR2,Lvl,CulDSac,SawyerW,7.0,5.0,1995.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,832.0,825.0,1657.0,0.0,1.0,Gd,6.0,Typ,0.0,,RFn,2.0,483.0,Y,144.0,0.0,Normal,2008.0,12.150305552492691,189151.8768372326
